"","P02004.LIF14","P02005.LIF16","P02010.LIF20","P02011.LIF22"
"Gm26901",81.6264133021426,106.134561689339,101.096504029086,39.8366016992256
"Gm30414",9.1715071126003,8.45319517879693,9.75492582736799,5.14020667086782
"Gm7470",67.8691526332422,63.8685857953546,57.6427435253563,53.9721700441121
"Rps2-ps2",0,0.939243908755215,0.886811438851636,1.28505166771696
"Sntg1",2369.00028718466,2550.04721227041,2726.05836302993,1819.63316148721
"Gm6187",102.720879661123,221.661562466231,144.550264532817,91.2386684079038
"Gm7512",265.056555554149,229.175513736272,251.854448633865,187.617543486675
"Rrs1",2519.4130038313,3423.54404741276,3123.34988763546,1883.88574487306
"Adhfe1",19.2601649364606,15.0279025400834,37.2460804317687,92.5237200756208
"2610203C22Rik",0.91715071126003,0.939243908755215,0,1.28505166771696
"Mybl1",837.358599380407,660.288467854916,944.454182376992,2622.79045381031
"Vcpip1",2006.72575623694,1839.03957334271,1678.73405374615,1414.84188615637
"1700034P13Rik",49.5261384080416,77.9572444266828,74.4921608635374,52.6871183763952
"Sgk3",268.725158399189,272.380733539012,157.852436115591,173.481975141789
"Mcmdc2",166.921429449325,108.952293415605,70.9449151081309,66.8226867212817
"Snhg6",928.15651979515,897.917176769985,919.623462089146,1513.79086457057
"Tcf24",121.981044597584,92.9851469667663,78.0394066189439,190.187646822109
"Ppp1r42",5.50290426756018,12.2101708138178,8.86811438851636,5.14020667086782
"Cops5",2587.28215646454,2856.24072652461,2477.75116015147,3509.476104535
"Cspp1",2281.87096961495,1519.69664436594,2219.68903144564,1898.02131321794
"Arfgef1",3088.96359552378,1764.83930455105,2247.18018605004,3906.55706985954
"Cpa6",31.183124182841,40.3874880764742,40.7933261871752,21.8458783511882
"Gm5522",4.58575355630015,3.75697563502086,5.32086863310981,1.28505166771696
"Gm28659",11.9229592463804,14.0886586313282,16.8494173381811,20.5608266834713
"Prex2",337.511461743691,266.745270086481,317.478495108886,102.804133417356
"A830018L16Rik",2050.74899037743,3835.8721233563,2784.58791799414,2115.19504506211
"Gm7560",158.667073047985,88.2889274229902,100.209692590235,50.1170150409612
"Gm2383",84.3778654359227,129.61565940822,129.474470072339,96.3788750787716
"Gm17644",0.91715071126003,1.87848781751043,0.886811438851636,0
"Sulf1",1040.04890656887,2055.06567235641,1572.31668108395,89.9536167401869
"Slco5a1",1065.72912648415,282.71241653532,389.310221655868,520.445925425367
"Gm5250",10.0886578238603,4.69621954377607,9.75492582736799,8.99536167401869
"Gm29283",55.9461933868618,7.51395127004172,16.8494173381811,23.1309300189052
"Prdm14",897.890546323569,80.7749761529485,262.496185900084,233.879403524486
"Ncoa2",3031.1831007144,1733.84425556213,2588.60259000792,2011.10585997703
"Gm29570",10.0886578238603,8.45319517879693,9.75492582736799,1.28505166771696
"Gm7593",5.50290426756018,5.63546345253129,5.32086863310981,3.85515500315087
"Tram1",1915.01068511094,1655.88701113544,1576.75073827821,2703.74870887647
"Lactb2",2479.97552324712,1540.36001035855,2334.08770705751,6211.93976174376
"Xkr9",1.83430142252006,0.939243908755215,2.66043431655491,2.57010333543391
"Gm5523",225.619074969967,314.646709432997,300.629077770704,312.26755525522
"Eya1",30.265973471581,65.747073612865,86.0207095686087,65.5376350535647
"Gm9947",11.9229592463804,1.87848781751043,15.0757944604778,5.14020667086782
"Gm37412",1.83430142252006,1.87848781751043,1.77362287770327,0
"Smt3h2-ps4",926.32221837263,1278.31095981585,979.926639931057,647.666040529345
"Rpl5-ps1",9421.88925677428,9879.90667619611,8468.16242959427,12452.1506601773
"Trpa1",78.8749611683625,53.5369027990472,23.9439088489942,30.8412400252069
"Gm10566",1520.63587926913,2102.02786779417,1909.30502784757,1623.02025632651
"Kcnb2",37.6031791616612,37.5697563502086,38.1328918706203,32.1262916929239
"Gm6060",5.50290426756018,4.69621954377607,6.20768007196145,2.57010333543391
"Terf1",2708.34605035087,3388.79202278882,2637.37721914476,2715.31417388593
"Gm37509",6.42005497882021,4.69621954377607,6.20768007196145,3.85515500315087
"Sbspon",348.517270278811,681.891077756286,484.199045612993,253.15517854024
"Gm7634",0,0,1.77362287770327,1.28505166771696
"4930444P10Rik",13.7572606689004,3.75697563502086,6.20768007196145,1.28505166771696
"Rpl7",17343.3199499272,18320.8916841792,16124.8923926393,17853.2228195917
"Rdh10",461.326807763795,296.801075166648,386.649787339313,292.991780239466
"Stau2",708.040349092743,399.178661220966,364.479501368022,445.912928697783
"Ube2w",1222.56189810962,812.445981073261,929.378387916514,669.511918880534
"Gm38342",5.50290426756018,5.63546345253129,1.77362287770327,1.28505166771696
