"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Trmt12",222.417466067254,-0.607386584311021,0.263559278996088,-2.30579583409128,0.0211220431210203,0.795985408926173
"Wisp1",78.3514663297101,-0.754565946686283,0.254986135182301,-3.325400225147,0.00088291694801077,0.222732895554382
"Gm2999",4912.71984512256,0.421672053343097,0.212058137218198,1.98853646079425,0.0467523907093116,0.944668086521791
"Gm7935",2344.39592778795,-0.621132973245905,0.247632937207997,-2.50943086947908,0.0120925882619878,0.659609279829455
"Zfp41",1061.35669691784,0.43267045101916,0.213954240176441,2.02219784000058,0.04315591734795,0.9327517320677
"Fam83h",1047.4794642489,-0.601853787981264,0.221404886401258,-2.71851933484793,0.00655748231114459,0.545754095720173
"Exosc4",903.205649031411,-0.552920283526374,0.229079950079065,-2.4138750795459,0.0157838728451662,0.721824698752465
"Cdc42ep1",286.615628149949,-0.575141481449542,0.281621277331921,-2.05116672238047,0.0402507134048649,0.928030864762237
"Lgals1",2313.6664275795,-0.684004098347378,0.272681061798899,-2.51441239810775,0.0119230919672126,0.653696476985006
"Gm10863",400.295379679857,0.563740130654664,0.256683043570031,2.19691253482641,0.0280266934552299,0.868398485587895
"Kcnj4",165.243666431206,0.566479981329446,0.264169608356671,2.14449894520569,0.0319929298571239,0.903834680496197
"Kdelr3",791.262761988011,0.87838062764078,0.279793774790976,3.16370205184618,0.00155776180341227,0.296934758643458
"Dmc1",2177.85943424207,0.706870808214374,0.231453123303012,3.05471620792993,0.00225273575279308,0.342892473306666
"Ttc38",271.060373478876,0.532752974862544,0.257529405610461,2.06889796782693,0.0385556623350513,0.92392695979738
"Arsa",576.097553593677,0.540417206100642,0.241787835022434,2.23519305280916,0.025404677386495,0.836262804009665
"C230037L18Rik",41.3525345416854,0.65141636577797,0.274487653612112,2.42384045813878,0.0153573506138145,NA
"Irak4",121.45542541202,0.555230580304001,0.267342669727206,2.07663401458369,0.0378353510051938,0.92392695979738
"Hdac7",239.889826311156,0.637751904135353,0.253334851818811,2.51721060218019,0.0118288100209224,0.651393596883847
"Tmem106c",675.335158490144,0.478755085711032,0.241255834537932,1.98453754223378,0.0471959472251173,0.944668086521791
"Adcy6",197.948919165472,0.57849716877143,0.255763539654903,2.26158748806517,0.023722901764489,0.821049326123902
"Dnajc22",282.548544770822,0.637078832145782,0.246364235648368,2.58554740427694,0.00972245024638991,0.60143444109083
"Prpf40b",2474.35689124849,0.47249681630199,0.216345465474725,2.1840663930357,0.0289573697432517,0.887286284488085
